Phase and Amplitude Scintillation Indices from KHO (78.147,16.038,0.522)

Satellite System: 0 = GPS, 1 = GLONASS, 2 = SBAS, 5 = GALILEO, 6 = COMPASS, 7 = QZSS, 8 = LBAND

Frequency: GLONASS frequency channel (-7 to +6) 

Signal Type for each Satellite System

GPS     : 1 = L1CA,     4 = L2Y,  5 = L2C, 6 = L2P,    7 = L5Q
GLONASS : 1 = L1CA,     3 = L2CA, 4 = L2P
SBAS    : 1 = L1CA,     2 = L5I
GALILEO : 1 = E1,       2 = E5A,  3 = E5B, 4 = ALTBOC, 5 = E6
COMPASS : 1 = E2
QZSS    : 1 = L1CA,     3 = L2C,  4 = L5Q
LBAND   : 1 = OMNISTAR, 2 = CDGPS

GPS Week: 2313,  Satellite System: 0

GPS TOW , PRN, Freq, SigType, Az , Elv , CNo , Lock Time, CMC Avg, CMC Std , S4 , S4 Cor, 1SecSigma, 3SecSigma, 10SecSigma, 30SecSigma, 60SecSigma , HHMM
 435720.00,27, 0, 7,357.80, 16.09, 47.60,11563.63, 114.780,  0.022,  0.131,  0.042,  0.068,  0.084,  0.100,  0.100,  0.100, 0102
 435720.00,24, 0, 1,253.31, 10.66, 41.62,  806.93,   1.063,  0.150,  0.166,  0.083,  0.116,  0.145,  0.159,  0.159,  0.159, 0102
 435720.00,24, 0, 7,253.31, 10.66, 48.73,  804.63, 188.618,  0.007,  0.081,  0.037,  0.064,  0.089,  0.107,  0.107,  0.107, 0102
 435720.00,13, 0, 1,184.46, 52.62, 51.42,11136.49, -11.811,  0.021,  0.040,  0.027,  0.061,  0.099,  0.123,  0.123,  0.123, 0102
 435720.00,21, 0, 1, 55.39, 10.00, 42.37,  796.87,  -2.576,  0.018,  0.101,  0.076,  0.094,  0.119,  0.142,  0.142,  0.142, 0102
 435780.00,18, 0, 1,283.14, 10.11, 42.27,13165.96,  -5.261,  0.205,  0.169,  0.077,  0.119,  0.140,  0.159,  0.159,  0.159, 0103
 435780.00,18, 0, 7,283.14, 10.11, 47.70,13163.81, 151.766,  0.020,  0.094,  0.041,  0.060,  0.075,  0.093,  0.093,  0.093, 0103
 435780.00,23, 0, 1,312.62, 37.74, 48.43, 5686.04, -10.424,  0.016,  0.048,  0.038,  0.062,  0.079,  0.102,  0.102,  0.102, 0103
 435780.00,23, 0, 7,312.62, 37.74, 51.70, 5686.34,  92.958,  0.011,  0.037,  0.026,  0.046,  0.058,  0.072,  0.072,  0.072, 0103
 435780.00, 8, 0, 1, 30.69, 32.38, 46.20, 8682.49,  -5.569,  0.047,  0.077,  0.049,  0.078,  0.095,  0.120,  0.120,  0.120, 0103
 435780.00, 8, 0, 7, 30.69, 32.38, 50.38, 8609.08,  92.023,  0.003,  0.044,  0.030,  0.051,  0.067,  0.087,  0.087,  0.087, 0103
 435780.00,15, 0, 1,240.59, 51.44, 51.28, 8257.19, -14.154,  0.063,  0.054,  0.027,  0.061,  0.090,  0.111,  0.111,  0.111, 0103
 435780.00,10, 0, 1,344.94, 17.61, 43.30, 1985.97,  -1.745,  0.127,  0.128,  0.068,  0.090,  0.106,  0.132,  0.132,  0.132, 0103
 435780.00,10, 0, 7,344.94, 17.61, 48.32, 1983.63, 132.168,  0.005,  0.079,  0.038,  0.064,  0.085,  0.111,  0.111,  0.111, 0103
 435780.00,22, 0, 1,163.78, 34.07, 47.94, 3913.52, -11.180,  0.133,  0.101,  0.040,  0.076,  0.112,  0.133,  0.133,  0.133, 0103
 435780.00,30, 0, 1,112.38, 38.06, 47.14,13596.34, -14.874,  0.046,  0.091,  0.044,  0.073,  0.091,  0.125,  0.125,  0.125, 0103
 435780.00,30, 0, 7,112.38, 38.06, 52.48,13594.06, 254.910,  0.003,  0.045,  0.024,  0.049,  0.067,  0.098,  0.098,  0.098, 0103
 435780.00,14, 0, 1,140.61, 46.63, 49.36, 5324.40,  -7.354,  0.013,  0.058,  0.034,  0.063,  0.089,  0.117,  0.117,  0.117, 0103
 435780.00,14, 0, 7,140.61, 46.63, 53.01, 5324.74, 128.837,  0.001,  0.049,  0.022,  0.050,  0.073,  0.096,  0.096,  0.096, 0103
 435780.00,27, 0, 1,357.58, 15.74, 41.72,11625.87,   4.940,  0.095,  0.154,  0.082,  0.098,  0.112,  0.129,  0.129,  0.129, 0103
 435780.00,27, 0, 7,357.58, 15.74, 47.50,11623.63, 114.766,  0.018,  0.068,  0.042,  0.064,  0.079,  0.093,  0.093,  0.093, 0103
 435780.00,24, 0, 1,253.30, 11.09, 41.43,  866.93,   1.557,  0.156,  0.165,  0.085,  0.123,  0.140,  0.154,  0.154,  0.154, 0103
 435780.00,24, 0, 7,253.30, 11.09, 48.48,  864.63, 188.647,  0.010,  0.072,  0.038,  0.062,  0.081,  0.095,  0.095,  0.095, 0103
 435780.00,13, 0, 1,183.90, 52.31, 51.31,11196.49, -11.887,  0.072,  0.042,  0.027,  0.060,  0.085,  0.118,  0.118,  0.118, 0103
 435780.00,21, 0, 1, 55.17, 10.37, 42.30,  856.87,  -2.519,  0.016,  0.102,  0.077,  0.095,  0.121,  0.148,  0.149,  0.149, 0103
 435840.00,23, 0, 1,312.13, 37.92, 48.51, 5746.04, -10.385,  0.028,  0.054,  0.038,  0.063,  0.083,  0.103,  0.103,  0.103, 0104
 435840.00,23, 0, 7,312.13, 37.92, 51.78, 5746.34,  92.968,  0.012,  0.037,  0.026,  0.048,  0.062,  0.076,  0.076,  0.076, 0104
 435840.00, 8, 0, 1, 30.24, 32.20, 45.69, 8742.49,  -5.573,  0.030,  0.092,  0.052,  0.083,  0.102,  0.117,  0.117,  0.117, 0104
 435840.00, 8, 0, 7, 30.24, 32.20, 50.19, 8669.08,  92.025,  0.003,  0.046,  0.031,  0.053,  0.068,  0.081,  0.081,  0.081, 0104
 435840.00,15, 0, 1,239.85, 51.47, 51.29, 8317.19, -14.584,  0.186,  0.050,  0.027,  0.061,  0.095,  0.127,  0.127,  0.127, 0104
 435840.00,10, 0, 1,344.76, 17.98, 43.14, 2045.97,  -2.453,  0.157,  0.187,  0.070,  0.092,  0.112,  0.124,  0.124,  0.124, 0104
 435840.00,10, 0, 7,344.76, 17.98, 48.14, 2043.63, 132.136,  0.016,  0.085,  0.039,  0.067,  0.088,  0.097,  0.098,  0.098, 0104
 435840.00,22, 0, 1,163.55, 34.47, 47.71, 3973.52, -11.779,  0.096,  0.110,  0.041,  0.075,  0.108,  0.131,  0.132,  0.132, 0104
 435840.00,30, 0, 1,112.17, 37.66, 47.41,13656.34, -14.919,  0.023,  0.091,  0.043,  0.076,  0.105,  0.138,  0.139,  0.139, 0104
 435840.00,30, 0, 7,112.17, 37.66, 52.26,13654.06, 254.916,  0.005,  0.053,  0.024,  0.053,  0.084,  0.123,  0.123,  0.123, 0104
 435840.00,14, 0, 1,140.07, 46.89, 49.22, 5384.40,  -7.367,  0.029,  0.073,  0.035,  0.063,  0.084,  0.105,  0.105,  0.105, 0104
 435840.00,14, 0, 7,140.07, 46.89, 52.77, 5384.74, 128.843,  0.002,  0.060,  0.023,  0.050,  0.069,  0.089,  0.089,  0.089, 0104
 435840.00,27, 0, 1,357.35, 15.39, 41.29,11685.87,   4.931,  0.054,  0.123,  0.086,  0.103,  0.121,  0.137,  0.137,  0.137, 0104
 435840.00,27, 0, 7,357.35, 15.39, 47.14,11683.63, 114.810,  0.007,  0.080,  0.044,  0.068,  0.086,  0.100,  0.100,  0.100, 0104
 435840.00,24, 0, 1,253.29, 11.52, 41.20,  926.93,   1.619,  0.036,  0.190,  0.087,  0.127,  0.152,  0.167,  0.167,  0.167, 0104
 435840.00,24, 0, 7,253.29, 11.52, 47.92,  924.63, 188.674,  0.003,  0.075,  0.040,  0.065,  0.084,  0.102,  0.102,  0.102, 0104
 435840.00,13, 0, 1,183.34, 52.00, 51.22,11256.49, -12.143,  0.079,  0.049,  0.027,  0.065,  0.101,  0.128,  0.128,  0.128, 0104
 435840.00,21, 0, 1, 54.96, 10.73, 42.10,  916.87,  -2.625,  0.071,  0.106,  0.079,  0.098,  0.121,  0.142,  0.143,  0.143, 0104
 435900.00,23, 0, 1,311.63, 38.10, 48.20, 5806.04, -10.555,  0.052,  0.047,  0.039,  0.062,  0.078,  0.094,  0.094,  0.094, 0105
 435900.00,23, 0, 7,311.63, 38.10, 51.76, 5806.34,  92.975,  0.006,  0.036,  0.026,  0.048,  0.060,  0.072,  0.072,  0.072, 0105
 435900.00, 8, 0, 1, 29.79, 32.02, 45.68, 8802.49,  -5.580,  0.024,  0.089,  0.052,  0.079,  0.092,  0.107,  0.107,  0.107, 0105
 435900.00, 8, 0, 7, 29.79, 32.02, 50.44, 8729.08,  92.025,  0.005,  0.056,  0.030,  0.050,  0.062,  0.075,  0.075,  0.075, 0105
 435900.00,15, 0, 1,239.11, 51.49, 51.36, 8377.19, -15.083,  0.079,  0.045,  0.027,  0.067,  0.122,  0.139,  0.139,  0.139, 0105
 435900.00,10, 0, 1,344.57, 18.34, 43.29, 2105.97,  -2.845,  0.199,  0.112,  0.069,  0.091,  0.110,  0.126,  0.126,  0.126, 0105
 435900.00,10, 0, 7,344.57, 18.34, 48.18, 2103.63, 132.057,  0.041,  0.098,  0.039,  0.067,  0.091,  0.110,  0.110,  0.110, 0105
 435900.00,22, 0, 1,163.31, 34.88, 48.68, 4033.52, -11.386,  0.162,  0.081,  0.037,  0.071,  0.089,  0.117,  0.117,  0.117, 0105
 435900.00,30, 0, 1,111.96, 37.25, 47.38,13716.34, -14.827,  0.031,  0.087,  0.043,  0.072,  0.091,  0.105,  0.105,  0.105, 0105
 435900.00,30, 0, 7,111.96, 37.25, 52.10,13714.06, 254.941,  0.008,  0.049,  0.025,  0.051,  0.072,  0.086,  0.087,  0.087, 0105
 435900.00,14, 0, 1,139.54, 47.14, 49.23, 5444.40,  -7.438,  0.018,  0.060,  0.035,  0.062,  0.084,  0.109,  0.110,  0.110, 0105
 435900.00,14, 0, 7,139.54, 47.14, 52.75, 5444.74, 128.829,  0.004,  0.052,  0.023,  0.051,  0.070,  0.095,  0.096,  0.096, 0105
 435900.00,27, 0, 1,357.13, 15.04, 41.62,11745.87,   5.159,  0.068,  0.107,  0.083,  0.098,  0.108,  0.119,  0.119,  0.119, 0105
 435900.00,27, 0, 7,357.13, 15.04, 48.13,11743.63, 114.885,  0.034,  0.064,  0.039,  0.062,  0.071,  0.080,  0.080,  0.080, 0105
 435900.00,24, 0, 1,253.28, 11.95, 40.78,  986.93,   1.438,  0.088,  0.149,  0.092,  0.117,  0.129,  0.143,  0.143,  0.143, 0105
 435900.00,24, 0, 7,253.28, 11.95, 48.41,  984.63, 188.663,  0.006,  0.103,  0.038,  0.064,  0.082,  0.105,  0.106,  0.106, 0105
 435900.00,13, 0, 1,182.80, 51.68, 51.16,11316.49, -12.475,  0.078,  0.047,  0.028,  0.060,  0.098,  0.113,  0.113,  0.113, 0105
 435900.00,21, 0, 1, 54.74, 11.10, 42.64,  976.87,  -2.693,  0.041,  0.099,  0.074,  0.093,  0.108,  0.128,  0.128,  0.128, 0105
 435960.00,23, 0, 1,311.12, 38.27, 48.45, 5866.04, -10.597,  0.056,  0.069,  0.038,  0.063,  0.085,  0.107,  0.107,  0.107, 0106
 435960.00,23, 0, 7,311.12, 38.27, 51.78, 5866.34,  92.963,  0.003,  0.038,  0.026,  0.049,  0.067,  0.084,  0.084,  0.084, 0106
 435960.00, 8, 0, 1, 29.34, 31.83, 46.20, 8862.49,  -5.445,  0.103,  0.094,  0.049,  0.078,  0.097,  0.119,  0.119,  0.119, 0106
 435960.00, 8, 0, 7, 29.34, 31.83, 50.91, 8789.08,  92.071,  0.021,  0.042,  0.028,  0.051,  0.068,  0.085,  0.085,  0.085, 0106
 435960.00,15, 0, 1,238.36, 51.49, 51.49, 8437.19, -15.158,  0.049,  0.042,  0.027,  0.071,  0.131,  0.186,  0.186,  0.187, 0106
 435960.00,10, 0, 1,344.37, 18.71, 43.62, 2165.97,  -3.405,  0.175,  0.089,  0.066,  0.090,  0.111,  0.132,  0.132,  0.132, 0106
 435960.00,10, 0, 7,344.37, 18.71, 48.05, 2163.63, 131.925,  0.037,  0.081,  0.040,  0.068,  0.088,  0.106,  0.107,  0.106, 0106
 435960.00,22, 0, 1,163.07, 35.29, 48.08, 4093.52, -11.252,  0.047,  0.070,  0.039,  0.074,  0.100,  0.130,  0.130,  0.130, 0106
 435960.00,30, 0, 1,111.76, 36.84, 47.37,13776.34, -14.840,  0.026,  0.099,  0.043,  0.074,  0.093,  0.127,  0.127,  0.127, 0106
 435960.00,30, 0, 7,111.76, 36.84, 51.92,13774.06, 254.944,  0.005,  0.052,  0.025,  0.052,  0.071,  0.107,  0.108,  0.108, 0106
 435960.00,14, 0, 1,138.98, 47.39, 49.34, 5504.40,  -7.380,  0.047,  0.066,  0.034,  0.064,  0.091,  0.107,  0.108,  0.108, 0106
 435960.00,14, 0, 7,138.98, 47.39, 52.82, 5504.74, 128.819,  0.002,  0.047,  0.023,  0.052,  0.077,  0.088,  0.088,  0.088, 0106
 435960.00,27, 0, 1,356.92, 14.68, 41.80,11805.87,   5.631,  0.186,  0.098,  0.081,  0.101,  0.116,  0.134,  0.134,  0.134, 0106
 435960.00,27, 0, 7,356.92, 14.68, 47.48,11803.63, 114.963,  0.008,  0.095,  0.042,  0.067,  0.081,  0.096,  0.096,  0.096, 0106
 435960.00,24, 0, 1,253.27, 12.38, 40.97, 1046.93,   1.311,  0.066,  0.210,  0.089,  0.118,  0.143,  0.162,  0.162,  0.162, 0106
 435960.00,24, 0, 7,253.27, 12.38, 49.04, 1044.63, 188.634,  0.011,  0.067,  0.035,  0.071,  0.110,  0.137,  0.137,  0.137, 0106
 435960.00,13, 0, 1,182.26, 51.34, 51.28,11376.48, -12.670,  0.025,  0.049,  0.027,  0.070,  0.117,  0.144,  0.145,  0.145, 0106
 435960.00,21, 0, 1, 54.52, 11.47, 42.12, 1036.87,  -2.677,  0.038,  0.119,  0.078,  0.101,  0.116,  0.129,  0.129,  0.129, 0106
 436020.00,23, 0, 1,310.62, 38.44, 48.45, 5926.04, -10.301,  0.071,  0.048,  0.038,  0.063,  0.088,  0.114,  0.114,  0.114, 0107
 436020.00,23, 0, 7,310.62, 38.44, 51.50, 5926.34,  92.960,  0.010,  0.040,  0.027,  0.050,  0.069,  0.092,  0.092,  0.092, 0107
 436020.00, 8, 0, 1, 28.91, 31.64, 45.81, 8922.49,  -5.181,  0.033,  0.087,  0.051,  0.078,  0.097,  0.119,  0.120,  0.120, 0107
 436020.00, 8, 0, 7, 28.91, 31.64, 50.81, 8849.08,  92.128,  0.010,  0.046,  0.029,  0.052,  0.068,  0.087,  0.087,  0.087, 0107
 436020.00,15, 0, 1,237.63, 51.49, 51.30, 8497.19, -14.958,  0.062,  0.037,  0.027,  0.062,  0.099,  0.132,  0.132,  0.133, 0107
 436020.00,10, 0, 1,344.18, 19.07, 44.54, 2225.97,  -3.791,  0.043,  0.101,  0.059,  0.085,  0.106,  0.128,  0.128,  0.128, 0107
 436020.00,10, 0, 7,344.18, 19.07, 48.30, 2223.63, 131.782,  0.038,  0.061,  0.038,  0.065,  0.084,  0.101,  0.101,  0.101, 0107
 436020.00,22, 0, 1,162.83, 35.68, 48.30, 4153.52, -11.275,  0.084,  0.089,  0.038,  0.075,  0.105,  0.138,  0.138,  0.138, 0107
 436020.00,30, 0, 1,111.56, 36.45, 47.21,13836.34, -14.792,  0.035,  0.091,  0.044,  0.073,  0.090,  0.110,  0.110,  0.110, 0107
 436020.00,30, 0, 7,111.56, 36.45, 51.66,13834.06, 254.934,  0.002,  0.061,  0.026,  0.052,  0.068,  0.085,  0.085,  0.085, 0107
 436020.00,14, 0, 1,138.43, 47.63, 49.29, 5564.40,  -7.368,  0.045,  0.072,  0.034,  0.063,  0.090,  0.121,  0.121,  0.121, 0107
 436020.00,14, 0, 7,138.43, 47.63, 52.92, 5564.74, 128.811,  0.004,  0.054,  0.023,  0.052,  0.077,  0.106,  0.106,  0.106, 0107
 436020.00,27, 0, 1,356.71, 14.34, 40.90,11865.87,   5.891,  0.023,  0.123,  0.090,  0.103,  0.118,  0.133,  0.134,  0.134, 0107
 436020.00,27, 0, 7,356.71, 14.34, 46.47,11863.63, 114.953,  0.007,  0.075,  0.047,  0.071,  0.084,  0.097,  0.097,  0.097, 0107
 436020.00,24, 0, 1,253.25, 12.80, 42.47, 1106.93,   1.949,  0.252,  0.115,  0.075,  0.105,  0.134,  0.158,  0.159,  0.159, 0107
 436020.00,24, 0, 7,253.25, 12.80, 49.03, 1104.63, 188.642,  0.019,  0.083,  0.035,  0.070,  0.117,  0.149,  0.151,  0.151, 0107
 436020.00,13, 0, 1,181.75, 51.02, 51.17,11436.48, -12.758,  0.028,  0.043,  0.028,  0.067,  0.093,  0.134,  0.134,  0.134, 0107
 436020.00,21, 0, 1, 54.30, 11.83, 41.66, 1096.87,  -2.945,  0.087,  0.108,  0.083,  0.104,  0.118,  0.132,  0.132,  0.132, 0107
 436080.00,23, 0, 1,310.11, 38.60, 48.19, 5986.04, -10.317,  0.082,  0.052,  0.039,  0.064,  0.091,  0.129,  0.131,  0.131, 0108
 436080.00,23, 0, 7,310.11, 38.60, 51.88, 5986.34,  92.952,  0.010,  0.046,  0.025,  0.051,  0.076,  0.112,  0.113,  0.113, 0108
 436080.00, 8, 0, 1, 28.47, 31.44, 45.79, 8982.49,  -5.366,  0.046,  0.066,  0.051,  0.075,  0.095,  0.129,  0.130,  0.130, 0108
 436080.00, 8, 0, 7, 28.47, 31.44, 50.58, 8909.08,  92.130,  0.003,  0.047,  0.030,  0.052,  0.069,  0.097,  0.098,  0.098, 0108
 436080.00,15, 0, 1,236.89, 51.48, 51.28, 8557.19, -14.766,  0.040,  0.037,  0.027,  0.057,  0.088,  0.127,  0.128,  0.128, 0108
 436080.00,10, 0, 1,343.98, 19.43, 44.32, 2285.97,  -4.266,  0.222,  0.090,  0.061,  0.090,  0.113,  0.141,  0.143,  0.143, 0108
 436080.00,10, 0, 7,343.98, 19.43, 48.12, 2283.63, 131.653,  0.044,  0.077,  0.039,  0.066,  0.088,  0.113,  0.115,  0.115, 0108
 436080.00,22, 0, 1,162.57, 36.08, 47.96, 4213.52, -11.199,  0.107,  0.109,  0.040,  0.072,  0.099,  0.129,  0.130,  0.130, 0108
 436080.00,30, 0, 1,111.37, 36.04, 47.03,13896.34, -14.710,  0.017,  0.087,  0.045,  0.071,  0.087,  0.116,  0.117,  0.117, 0108
 436080.00,30, 0, 7,111.37, 36.04, 51.46,13894.06, 254.927,  0.007,  0.066,  0.027,  0.052,  0.067,  0.092,  0.092,  0.092, 0108
 436080.00,14, 0, 1,137.87, 47.86, 49.28, 5624.40,  -7.334,  0.097,  0.080,  0.034,  0.065,  0.093,  0.127,  0.129,  0.129, 0108
 436080.00,14, 0, 7,137.87, 47.86, 53.43, 5624.74, 128.827,  0.011,  0.049,  0.021,  0.054,  0.079,  0.106,  0.107,  0.107, 0108
 436080.00,27, 0, 1,356.50, 13.98, 41.15,11925.87,   5.891,  0.079,  0.148,  0.088,  0.103,  0.121,  0.157,  0.158,  0.158, 0108
 436080.00,27, 0, 7,356.50, 13.98, 46.91,11923.63, 115.031,  0.033,  0.075,  0.045,  0.070,  0.086,  0.121,  0.122,  0.122, 0108
 436080.00,24, 0, 1,253.24, 13.23, 41.98, 1166.93,   2.194,  0.124,  0.128,  0.080,  0.101,  0.117,  0.154,  0.156,  0.156, 0108
 436080.00,24, 0, 7,253.24, 13.23, 48.98, 1164.63, 188.660,  0.011,  0.087,  0.036,  0.066,  0.083,  0.122,  0.124,  0.124, 0108
 436080.00,13, 0, 1,181.25, 50.68, 51.24,11496.48, -12.547,  0.076,  0.042,  0.027,  0.070,  0.107,  0.146,  0.148,  0.148, 0108
 436080.00,21, 0, 1, 54.07, 12.20, 41.89, 1156.87,  -3.269,  0.076,  0.129,  0.081,  0.103,  0.120,  0.146,  0.148,  0.148, 0108
 436140.00,23, 0, 1,309.59, 38.75, 48.24, 6046.04, -10.263,  0.114,  0.054,  0.039,  0.061,  0.077,  0.095,  0.095,  0.095, 0109
 436140.00,23, 0, 7,309.59, 38.75, 52.34, 6046.34,  93.031,  0.034,  0.049,  0.024,  0.046,  0.062,  0.079,  0.079,  0.079, 0109
 436140.00, 8, 0, 1, 28.04, 31.24, 45.46, 9042.49,  -5.228,  0.073,  0.067,  0.053,  0.073,  0.085,  0.102,  0.102,  0.102, 0109
 436140.00, 8, 0, 7, 28.04, 31.24, 50.51, 8969.08,  92.152,  0.007,  0.045,  0.030,  0.049,  0.059,  0.074,  0.074,  0.074, 0109
 436140.00,15, 0, 1,236.15, 51.46, 51.34, 8617.19, -14.609,  0.049,  0.035,  0.027,  0.052,  0.068,  0.087,  0.087,  0.087, 0109
 436140.00,10, 0, 1,343.77, 19.79, 43.75, 2345.98,  -5.179,  0.323,  0.115,  0.065,  0.093,  0.104,  0.122,  0.123,  0.123, 0109
 436140.00,10, 0, 7,343.77, 19.79, 47.97, 2343.64, 131.510,  0.031,  0.084,  0.040,  0.064,  0.075,  0.092,  0.093,  0.093, 0109
 436140.00,22, 0, 1,162.32, 36.48, 48.56, 4273.52, -11.263,  0.216,  0.132,  0.037,  0.069,  0.093,  0.124,  0.124,  0.124, 0109
 436140.00,30, 0, 1,111.19, 35.63, 46.95,13956.34, -14.726,  0.042,  0.097,  0.045,  0.069,  0.080,  0.099,  0.100,  0.100, 0109
 436140.00,30, 0, 7,111.19, 35.63, 51.12,13954.06, 254.890,  0.010,  0.053,  0.028,  0.050,  0.060,  0.077,  0.078,  0.078, 0109
 436140.00,14, 0, 1,137.30, 48.09, 49.27, 5684.40,  -7.518,  0.047,  0.058,  0.034,  0.066,  0.102,  0.148,  0.148,  0.148, 0109
 436140.00,14, 0, 7,137.30, 48.09, 53.27, 5684.74, 128.840,  0.008,  0.054,  0.022,  0.059,  0.101,  0.151,  0.152,  0.152, 0109
 436140.00,27, 0, 1,356.29, 13.63, 42.24,11985.87,   6.655,  0.332,  0.106,  0.077,  0.094,  0.107,  0.127,  0.128,  0.128, 0109
 436140.00,27, 0, 7,356.29, 13.63, 46.67,11983.63, 115.101,  0.013,  0.088,  0.046,  0.069,  0.081,  0.100,  0.100,  0.100, 0109
 436140.00,24, 0, 1,253.22, 13.66, 42.08, 1226.93,   1.621,  0.195,  0.123,  0.079,  0.100,  0.120,  0.128,  0.129,  0.129, 0109
 436140.00,24, 0, 7,253.22, 13.66, 49.16, 1224.63, 188.563,  0.049,  0.090,  0.035,  0.064,  0.101,  0.114,  0.115,  0.115, 0109
 436140.00,13, 0, 1,180.75, 50.34, 50.99,11556.48, -12.402,  0.019,  0.055,  0.028,  0.062,  0.087,  0.125,  0.125,  0.125, 0109
 436140.00,21, 0, 1, 53.84, 12.56, 41.14, 1216.87,  -3.640,  0.122,  0.149,  0.088,  0.121,  0.129,  0.147,  0.147,  0.147, 0109
 436200.00,23, 0, 1,309.07, 38.90, 48.57, 6106.04, -10.083,  0.061,  0.061,  0.037,  0.065,  0.084,  0.107,  0.107,  0.107, 0110
 436200.00,23, 0, 7,309.07, 38.90, 52.36, 6106.34,  93.108,  0.005,  0.039,  0.024,  0.047,  0.065,  0.087,  0.087,  0.087, 0110
 436200.00, 8, 0, 1, 27.62, 31.04, 45.36, 9102.49,  -5.064,  0.034,  0.096,  0.054,  0.074,  0.090,  0.104,  0.105,  0.105, 0110
 436200.00, 8, 0, 7, 27.62, 31.04, 50.33, 9029.08,  92.171,  0.007,  0.045,  0.030,  0.048,  0.060,  0.072,  0.072,  0.072, 0110
 436200.00,15, 0, 1,235.41, 51.43, 51.79, 8677.19, -14.502,  0.013,  0.035,  0.026,  0.051,  0.072,  0.096,  0.096,  0.096, 0110
 436200.00,10, 0, 1,343.57, 20.15, 44.42, 2405.98,  -5.842,  0.050,  0.098,  0.060,  0.079,  0.099,  0.117,  0.118,  0.118, 0110
 436200.00,10, 0, 7,343.57, 20.15, 48.82, 2403.64, 131.463,  0.003,  0.069,  0.036,  0.053,  0.072,  0.091,  0.091,  0.091, 0110
 436200.00,22, 0, 1,162.05, 36.87, 49.07, 4333.52, -10.634,  0.065,  0.083,  0.035,  0.066,  0.093,  0.114,  0.115,  0.115, 0110
 436200.00,30, 0, 1,111.01, 35.23, 47.23,14016.34, -14.613,  0.022,  0.090,  0.044,  0.067,  0.085,  0.094,  0.094,  0.094, 0110
 436200.00,30, 0, 7,111.01, 35.23, 51.52,14014.06, 254.910,  0.018,  0.055,  0.027,  0.047,  0.064,  0.069,  0.069,  0.069, 0110
 436200.00,14, 0, 1,136.72, 48.31, 49.52, 5744.40,  -7.383,  0.043,  0.102,  0.033,  0.062,  0.085,  0.107,  0.108,  0.108, 0110
 436200.00,14, 0, 7,136.72, 48.31, 53.08, 5744.74, 128.826,  0.001,  0.063,  0.022,  0.053,  0.076,  0.099,  0.100,  0.100, 0110
 436200.00,27, 0, 1,356.09, 13.27, 41.57,12045.87,   7.264,  0.129,  0.238,  0.084,  0.111,  0.123,  0.139,  0.139,  0.139, 0110
 436200.00,27, 0, 7,356.09, 13.27, 47.36,12043.63, 115.173,  0.022,  0.078,  0.043,  0.066,  0.080,  0.098,  0.098,  0.098, 0110
 436200.00,24, 0, 1,253.20, 14.09, 41.84, 1286.93,   0.814,  0.294,  0.140,  0.081,  0.107,  0.118,  0.128,  0.128,  0.128, 0110
 436200.00,24, 0, 7,253.20, 14.09, 49.22, 1284.63, 188.404,  0.038,  0.083,  0.035,  0.058,  0.072,  0.081,  0.081,  0.081, 0110
 436200.00,13, 0, 1,180.27, 49.99, 51.25,11616.48, -12.483,  0.026,  0.052,  0.027,  0.070,  0.114,  0.139,  0.140,  0.140, 0110
 436200.00,21, 0, 1, 53.61, 12.92, 42.73, 1276.87,  -3.741,  0.019,  0.125,  0.073,  0.105,  0.119,  0.136,  0.136,  0.136, 0110
 436260.00,23, 0, 1,308.54, 39.04, 48.68, 6166.04, -10.068,  0.094,  0.068,  0.037,  0.064,  0.086,  0.115,  0.115,  0.115, 0111
 436260.00,23, 0, 7,308.54, 39.04, 52.11, 6166.34,  93.081,  0.018,  0.043,  0.025,  0.048,  0.067,  0.094,  0.094,  0.094, 0111
 436260.00, 8, 0, 1, 27.20, 30.83, 45.13, 9162.49,  -4.932,  0.132,  0.080,  0.055,  0.073,  0.089,  0.106,  0.107,  0.106, 0111
 436260.00, 8, 0, 7, 27.20, 30.83, 50.54, 9089.08,  92.203,  0.013,  0.052,  0.030,  0.049,  0.061,  0.073,  0.073,  0.073, 0111
 436260.00,15, 0, 1,234.67, 51.39, 51.40, 8737.19, -14.507,  0.024,  0.037,  0.027,  0.053,  0.080,  0.108,  0.108,  0.108, 0111
 436260.00,10, 0, 1,343.35, 20.50, 44.17, 2465.98,  -6.166,  0.168,  0.105,  0.062,  0.083,  0.102,  0.122,  0.122,  0.122, 0111
 436260.00,10, 0, 7,343.35, 20.50, 48.72, 2463.64, 131.406,  0.031,  0.085,  0.037,  0.053,  0.073,  0.090,  0.091,  0.091, 0111
 436260.00,22, 0, 1,161.79, 37.27, 48.32, 4393.52, -10.902,  0.100,  0.070,  0.038,  0.074,  0.120,  0.149,  0.149,  0.149, 0111
 436260.00,30, 0, 1,110.84, 34.82, 46.41,14076.34, -14.668,  0.047,  0.102,  0.048,  0.071,  0.097,  0.121,  0.121,  0.121, 0111
 436260.00,30, 0, 7,110.84, 34.82, 51.59,14074.06, 254.941,  0.001,  0.041,  0.026,  0.048,  0.071,  0.091,  0.091,  0.091, 0111
 436260.00,14, 0, 1,136.13, 48.52, 48.85, 5804.40,  -7.574,  0.048,  0.066,  0.036,  0.066,  0.094,  0.126,  0.126,  0.126, 0111
